387,13.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
388,14.1,.,-,,
389,2.1,स्निग्धम्,स्निग्ध{नपुं;1;एक(ष्निह्1;क्त;दिवादिः)},స్నిగ్థము,
390,3.1,ओजस्यम्,ओजस्य{नपुं;1;एक},ఓజో వర్ధకము,
391,4.1,धातु-,धातु,ధాతువులను,
392,4.2,वर्धनम्,वर्धन{नपुं;1;एक(वृध्1;ल्युट्;भ्वादिः)},పెంపొందించును,
393,5.1,वात-,वात(वा1;क्त;अदादिः),వాతమును,
394,5.2,पित्त-,पित्त,పిత్తమును,
395,5.3,हरम्,हर{नपुं;1;एक},హరించును,
396,6.1,वृष्यम्,वृष्य{नपुं;1;एक(वृष्1;यत्;भ्वादिः)},"వృష్యము, శుక్ర వృద్ధికరము",
397,7.1,श्लेष्मलम्,श्लेष्मल{नपुं;1;एक},కఫమును పెంచును,
398,8.1,गुरु,गुरु{नपुं;1;एक},"గురు, చిరకాలమునకు జీర్ణమగునది",
399,9.1,शीतलम्,शीतल{नपुं;1;एक},"చల్లనిది,చలువ చేయును",
400,1.1,अत्र,अत्र{अव्य},ఇక్కడ,
401,10.1,सरम्,सर{नपुं;1;एक},సర గుణము,
402,11.1,(च),च{अव्य},మరియు,
403,12.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
404,13.1,.,-,,
405,2.1,गव्यम्,गव्य{नपुं;1;एक},ఆవు పాలు,
406,3.1,तु,तु{अव्य},,
407,4.1,जीवनीयम्,जीवनीय{नपुं;1;एक(जीव्1;अनीयर्;भ्वादिः)},జీవనీయము,
408,5.1,रसायनम्,रसायन{नपुं;1;एक},రసాయనము,
409,6.1,क्षत-,क्षत,క్షత,
410,6.2,क्षीण-,क्षीण(क्षि1;क्त;भ्वादिः),క్షీణ రోగములో,
411,6.3,हितम्,हित{नपुं;1;एक(धा1;क्त;जुहोत्यादिः)},మంచిది,
412,7.1,मेध्यम्,मेध्य{नपुं;1;एक},"మేధ్యము, మేధస్సును పెంచునది",
413,8.1,बल्यम्,बल्य{नपुं;1;एक},బల వర్థకము,
414,9.1,स्तन्य-,स्तन्य,స్తన్యము(చనుపాలు)ను,
415,9.2,करम्,कर{नपुं;1;एक},పెంపొందించును,
416,1.1,(तेन),तद्{सर्व;पुं;3;एक},వానితో,
417,2.1,श्रम-,श्रम,అలసట,
418,2.1,क्षुधः,क्षुध्{स्त्री;2;बहु},ఆకలి,
419,2.2,भ्रम-,भ्रम(भ्रम्1;घञ्;भ्वादिः),భ్రమ/కళ్ళు తిరగడం,
420,2.3,मद-,मद,మదాత్యయము,
421,2.4,अ-,-अ,అ-,
422,2.5,लक्ष्मी-,लक्ष्मी,లక్ష్మీ,
423,2.6,श्वास-,श्वास,ఆయాసము,
424,2.7,कास-,कास,దగ్గు,
425,2.8,अति-,-अति,అతిగా,
426,2.9,तृट्-,-तृट्,దాహము,
427,3.1,जीर्ण-,जीर्ण,జీర్ణ(చాలా రోజుల నుండి ఉన్న),
428,3.2,ज्वरम्,ज्वर{पुं;2;एक},జ్వరమును,
429,4.1,मूत्र-,मूत्र,మూత్ర-,
430,4.2,कृच्छ्रम्,कृच्छ्र{पुं;2;एक},"కృఛ్రము(కష్టముతో, నొప్పి తో మూత్రము వెడలుట)",
431,5.1,रक्त-,रक्त,రక్త-,
432,5.2,पित्तम्,पित्त{नपुं;2;एक},పిత్తము,
433,6.1,च,च{अव्य},మరియు,
434,7.1,नाशयेत्,णश्1{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;दिवादिः},నాశనము చేయును,
435,8.1,.,-,,
436,1.1,हितम्,हित{नपुं;1;एक(धा1;क्त;जुहोत्यादिः)},హితకరము,
437,2.1,अति-,अति,అతి-,
438,2.2,अग्नि-,अग्नि,అగ్ని,
439,2.3,अ-,अ,అ,
440,2.4,निद्रेभ्यः,निद्र{पुं;4;बहु},నిద్ర,
441,3.1,गरीयः,गरीयस्{नपुं;1;एक},గురు గుణము కలది,
442,4.1,माहिषम्,माहिष{नपुं;1;एक},బర్రె,
443,5.1,(क्षीरम्),क्षीर{नपुं;1;एक},పాలు,
444,6.1,हिमम्,हिम{नपुं;1;एक},"శీత వీర్యము,",
445,7.1,(च),च{अव्य},మరియు,
446,8.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
447,9.1,.,-,,
448,1.1,अल्प-,अल्प,కొంచెము,
449,1.2,अम्बु-,अम्बु,నీరు,
450,1.3,पान-,पान(पा1;ल्युट्;भ्वादिः),తాగటం,
451,1.4,व्यायाम-,व्यायाम,వ్యాయామము,
452,1.5,कटु-,कटु,కారం,
453,1.6,तिक्त-,तिक्त,చేదు రసముల,
454,1.7,अशनैः,अशन{नपुं;3;बहु(अश्1;ल्युट्;स्वादिः)},తినుటచే,
455,2.1,लघु,लघु{नपुं;1;एक},లఘువు,
456,3.1,आजम्,आज{नपुं;1;एक},మేక ,
457,4.1,(क्षीरम्),क्षीर{नपुं;1;एक},పాలు,
458,5.1,शोष-,शोष,శోష,
459,5.2,ज्वर-,ज्वर,జ్వరము,
460,5.3,श्वास-,श्वास,"శ్వాస, ఆయాసము",
461,5.4,रक्तपित्त-,रक्तपित्त,రక్తపిత్త,
462,5.5,अतिसार-,अतिसार,అతిసారమును,
463,5.6,जित्,जित्{नपुं;1;एक},జయించును,
464,6.1,(च),च{अव्य},మరియు,
465,7.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
466,8.1,.,-,,
467,1.1,ईषत्-,ईषत्,కొంచెము,
468,1.2,रूक्ष-,रूक्ष,రూక్షముగ,
469,1.3,उष्ण-,उष्ण,వేడి గ,
470,1.4,लवणम्,लवण{नपुं;1;एक},ఉప్పగ,
471,10.1,.,-,,
472,2.1,औष्ट्रकम्,औष्ट्रक{नपुं;1;एक},ఒంటె,
473,3.1,(क्षीरम्),क्षीर{नपुं;1;एक},పాలు,
474,4.1,दीपनम्,दीपन{नपुं;1;एक(दीप्1;ल्युट्;दिवादिः)},అగ్ని ని పెంచును,
475,5.1,लघु,लघु{नपुं;1;एक},లఘువు,
476,6.1,शस्तम्,शस्त{नपुं;1;एक(शस्1;क्त;भ्वादिः)},"మంచిది,హితకరము",
477,7.1,वात-,वात(वा1;क्त;अदादिः),వాత,
478,7.2,कफ-,कफ,కఫ రోగములు,
479,7.3,आनाह-,आनाह,ఆనాహము,
480,7.4,कृमि-,कृमि,కృమి రోగము,
481,7.5,शोफ-,शोफ,"శోఫ, వాపు",
482,7.6,उदर-,उदर,ఉదర,
483,7.7,अर्शसाम्,अर्शस्{नपुं;6;बहु},అర్శస్సు లలో/మొలల లో,
484,8.1,(च),च(अव्य),మరియు,
485,9.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
486,1.1,मानुषम्,मानुष{नपुं;1;एक},మనిషి పాలు(చనుపాలు),
487,2.1,(क्षीरम्),क्षीर{नपुं;1;एक},పాలు,
488,3.1,वात-,वात(वा1;क्त;अदादिः),వాతము,
489,3.2,पित्त-,पित्त,పిత్తము,
490,3.3,असृक्-,असृज्,రక్తము,
491,3.4,अभिघात-,अभिघात,అభిఘాతము/ దెబ్బ,
492,3.5,अक्षि-,अक्षि,కంటి,
493,3.6,रोग-,रोग,రోగములు,
494,3.7,जित्,जित्{नपुं;1;एक},జయించును,
495,4.1,तर्पण-,तर्पण,అక్షి తర్పణము,
496,4.2,आश्चोतनैः,आश्चोतन{नपुं;3;बहु},ఆశ్చోతనము,
497,5.1,नस्यैः,नस्य{पुं;3;बहु},నస్యములచే,
498,6.1,(च),च(अव्य),మరియు,
499,7.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
500,8.1,.,-,,
501,1.1,अ-,अ,అ,
502,1.2,हृद्यम्,हृद्य{नपुं;1;एक},హృద్యము,
503,10.1,.,-,,
504,2.1,तु,तु{अव्य},,
505,3.1,उष्णम्,उष्ण{नपुं;1;एक},ఉష్ణ వీర్యము,
506,4.1,आविकम्,आविक{नपुं;1;एक},గొఱ్ఱె,
507,5.1,(क्षीरम्),क्षीर{नपुं;1;एक},పాలు,
508,6.1,वात-,वात(वा1;क्त;अदादिः),వాత,
509,6.2,व्याधि-,व्याधि,రోగమును,
510,6.3,हरम्,हर{नपुं;1;एक},హరించును,
511,7.1,हिध्मा-,हिध्मा,ఎక్కిళ్ళు,
512,7.2,श्वास-,श्वास,ఆయాసము,
513,7.3,पित्त-,पित्त,పిత్తము,
514,7.4,कफ-,कफ,కఫమును ,
515,7.5,प्रदम्,प्रद{नपुं;1;एक},కలిగించును,
516,8.1,(च),च{अव्य},మరియు,
517,9.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
518,1.1,हस्तिन्याः,हस्तिनी{स्त्री;6;एक},ఏనుగు,
519,2.1,(क्षीरम्),क्षीर{नपुं;1;एक},మరియు,
520,3.1,स्थैर्य-,स्थैर्य,స్థైర్యమును,
521,3.2,कृत्,कृत्{नपुं;1;एक},కలిగించును,
522,4.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
523,5.1,.,-,,
524,1.1,बाढम्,बाढ{नपुं;1;एक},అత్యంత ఉష్ణము,
525,10.1,(च),च{अव्य},మరియు,
526,11.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
527,12.1,.,-,,
528,2.1,उष्णम्,उष्ण{नपुं;1;एक},ఉష్ణ వీర్యము,
529,3.1,तु,तु{अव्य},,
530,4.1,एक-,एक,ఒక,
531,4.2,शफम्,शफ{नपुं;1;एक},డెక్క గల జంతువులు(గుఱ్ఱము మొ),
532,5.1,(क्षीरम्),क्षीर{नपुं;1;एक},పాలు,
533,6.1,लघु,लघु{नपुं;1;एक},లఘువు,
534,7.1,शाखा-,शाखा,"చేతులు,కాళ్ళలో ",
535,7.2,वात-,वात(वा1;क्त;अदादिः),వాత రోగములు,
536,7.3,हरम्,हर{नपुं;1;एक},హరించును,
537,8.1,स-,स,,
538,8.2,अम्ल-,अम्ल,పులుపు,
539,8.3,लवणम्,लवण{नपुं;1;एक},ఉప్పగ,
540,9.1,जडता-,जड{तल्},"జడత్వము(పట్టెయ్యడము, స్పర్శ హీనత్వము)",
541,9.2,करम्,कर{नपुं;1;एक},కలిగించును,
542,1.1,पयः,पयस्{नपुं;1;एक},పాలు,
543,10.1,अतः,अतः{अव्य},,
544,11.1,अन्यथा,अन्यथा{अव्य},లేదా(కాచిన పాలు),
545,12.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
546,13.1,.,-,,
547,2.1,अभिष्यन्दि,अभिष्यन्दिन्{नपुं;1;एक},అభిష్యంధి(శరీరములో క్లేదమును జనింపచేయును)(శరీరములో క్లేదమును జనింపచేయును),
548,3.1,गुरु,गुरु{नपुं;1;एक},"గురు, చిరకాలమునకు జీర్ణమగునది",
549,4.1,आमम्,आम{नपुं;1;एक},పచ్చి(కాచని) పాలు,
550,5.1,(च),च(अव्य),మరియు,
551,6.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
552,7.1,युक्त्या,युक्ति{स्त्री;3;एक},ఉపాయముగా,
553,8.1,शृतम्,शृत{नपुं;1;एक(श्रा;क्त;भ्वादिः)},కాచిన,
554,9.1,(पयः),पयस्{नपुं;1;एक},పాలు,
555,1.1,भवेत्,भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},అగును,
556,2.1,गरीयः,गरीयस्{नपुं;1;एक},మిక్కిలి గురువు,
557,3.1,अति-,अति,అతిగా,
558,3.2,शृतम्,शृत{नपुं;1;एक},కాచిన,
559,4.1,(क्षीरम्),क्षीर{नपुं;1;एक},పాలు ,
560,5.1,धारा-,धारा,ధారా,
561,5.2,उष्णम्,उष्ण{नपुं;1;एक},ఉష్ణము,
562,6.1,(क्षीरम्),क्षीर{नपुं;1;एक},పాలు,
563,7.1,अमृत-,अमृत,అమృతముతో,
564,7.2,उपमम्,उपम{नपुं;1;एक},సమానము,
565,8.1,(भवेत्),भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},,
566,9.1,.,-,,
567,1.1,अम्ल-,अम्ल,"పులుపు,అమ్ల",
568,1.2,पाक-,पाक,విపాకము,
569,1.3,रसम्,रस{नपुं;1;एक},రసము(రుచి),
570,10.1,शस्तम्,शस्त{नपुं;1;एक(शस्1;क्त;भ्वादिः)},"మంచిది,హితకరము",
571,11.1,अ-,अ,అ,
572,11.2,रुचौ,रुचि{स्त्री;7;एक},రుచిలో,
573,12.1,शीतके,शीतक{पुं;7;एक},"శీత జ్వరములో,",
574,13.1,विषम-,विषम,విషము,
575,13.2,ज्वरे,ज्वर{पुं;7;एक},జ్వరములో,
576,14.1,पीनसे,पीनस{पुं;7;एक},జలుబులో,
577,15.1,मूत्र-,मूत्र,మూత్ర,
578,15.2,कृच्छ्रे,कृच्छ्र{नपुं;7;एक},"కృఛ్రము(కష్టముతో, నొప్పి తో మూత్రము వెడలుట)",
579,16.1,च,च{अव्य},మరియు,
580,17.1,रूक्षम्,रूक्ष{नपुं;1;एक},రూక్షముగ నుండునది(స్నేహాంశము లేనిది),
581,18.1,तु,तु{अव्य},,
582,19.1,ग्रहणी-,ग्रहणी,గ్రహణీ రోగము,
583,19.2,गदे,गद{पुं;7;एक},రోగములో,
584,2.1,ग्राहि,ग्राहिन्{नपुं;1;एक},గ్రాహి(మల స్థంభనము చేయును),
585,20.1,(च),च(अव्य),మరియు,
586,21.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
587,22.1,|,-,,
588,3.1,गुरु,गुरु{नपुं;1;एक},"గురు, చిరకాలమునకు జీర్ణమగునది",
589,4.1,उष्णम्,उष्ण{नपुं;1;एक},ఉష్ణ వీర్యము,
590,5.1,दधि,दधि{नपुं;1;एक},పెరుగు,
591,6.1,वात-,वात(वा1;क्त;अदादिः),వాతమును,
592,6.2,जित्,जित{नपुं;1;एक},జయించును,
593,7.1,मेदः-,मेदस्,మేదస్సు,
594,7.2,शुक्र-,शुक्र,శుక్రము,
595,7.3,बल-,बल,బలము,
596,7.4,श्लेष्म-,श्लेष्मन्,"శ్లేష్మము,కఫము",
597,7.5,पित्त-,पित्त,పిత్త-,
598,7.6,रक्त-,रक्त,రక్తము,
599,7.7,अग्नि-,अग्नि,అగ్ని,
600,7.8,शोफ-,शोफ,"శోఫ, వాపు",
601,7.9,कृत्,कृत्{नपुं;1;एक},కలిగించును,
602,8.1,रोचिष्णु,रोचिष्णु{नपुं;1;एक},రుచిని పుట్టించును,
603,1.1,न,न{अव्य},,
604,10.1,न,न{अव्य},,
605,11.1,न,न{अव्य},,
606,12.1,अ-,अ,అ/ కలపకుండా,
607,12.2,मुद्ग-,मुद्ग,పెసల,
608,12.3,सूपम्,सूप{नपुं;2;एक},సూపముతో,
609,13.1,न,न{अव्य},కాకుండా,
610,14.1,अ-,अ,అ/ కలపకుండా,
611,14.2,क्षौद्रम्,क्षौद्र{नपुं;2;एक},తేనెను,
612,15.1,तत्,तद्{सर्व;नपुं;2;एक},ఆ,
613,16.1,न,न{अव्य},,
614,17.1,अ-,अ,అ/ కలపకుండా,
615,17.2,घृत-,घृत,నెయ్యి,
616,17.3,सितोपलम्,सितोपल{नपुं;2;एक},కండ శర్కర,
617,18.1,न,न{अव्य},,
618,19.1,च,च{अव्य},మరియు,
619,2.1,एव,एव{अव्य},కాబట్టి,
620,20.1,अन्-,अन्,అన్ / కలపకుండా,
621,20.2,आमलकम्,आमलक{नपुं;2;एक},ఉసిరి కాయని,
622,21.1,(दधि),दधि{नपुं;2;एक},పెరుగును,
623,22.1,(अद्यात्),अद्2{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;अदादिः},తినుము,
624,23.1,न,न{अव्य},,
625,24.1,अपि,अपि{अव्य},కూడా,
626,25.1,नित्यम्,नित्यम्{अव्य},ప్రతి రోజూ,
627,26.1,नः,न{अव्य},,
628,27.1,मन्दम्,-,మందక దధి(సరిగా తోడుకొనని పెరుగు),
629,28.1,(अद्यात्),अद्2{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;अदादिः},తిను,
630,29.1,अन्यथा,अन्यथा{अव्य},వ్యతిరేక లక్షణములు కలుగుట వలన,
631,3.1,अद्यात्,अद्2{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;अदादिः},తిను,
632,30.1,(दधि),दधि{नपुं;1;एक},పెరుగు,
633,31.1,ज्वर-,ज्वर,జ్వరము,
634,31.2,असृक्-,असृक्,రక్త,
635,31.3,पित्त-,पित्त,పిత్తము,
636,31.4,वीसर्प-,वीसर्प,విసర్పము,
637,31.5,कुष्ठ-,कुष्ठ,"కుష్ఠము,చర్మ రోగము",
638,31.6,पाण्डु-,पाण्डु,పాండు రోగము,
639,31.7,भ्रम-,भ्रम,భ్రమ/కళ్ళు తిరగడం,
640,31.8,प्रदम्,प्रद{नपुं;1;एक},కలిగించును,
641,32.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
642,33.1,-,-,,
643,4.1,निशि,निश्{स्त्री;7;एक},రాత్రి వేళలో,
644,5.1,न,न{अव्य},,
645,6.1,एव,एव{अव्य},కాబట్టి,
646,7.1,उष्णम्,उष्ण{नपुं;2;एक},వేడి చేసిన,
647,8.1,वसन्त-,वसन्त,వసంత,
648,8.2,उष्ण-,उष्ण,ఉష్ణ ఋతువు(గ్రీష్మము),
649,8.3,शरत्सु,शरद्{स्त्री;7;बहु},శరదృతువులో,
650,9.1,(च),च(अव्य),మరియు,
651,1.1,तक्रम्,तक्र{नपुं;1;एक},మజ్జిగ,
652,2.1,लघु,लघु{नपुं;1;एक},లఘువు,
653,3.1,कषाय-,कषाय,కషాయ,
654,3.2,अम्लम्,अम्ल{नपुं;1;एक},పులుపు,
655,4.1,दीपनम्,दीपन{नपुं;1;एक(दीप्1;ल्युट्;दिवादिः)},అగ్ని ని పెంచును,
656,5.1,कफ-,कफ,కఫము,
657,5.2,वात-,वात(वा1;क्त;अदादिः),వాతమును,
658,5.3,जित्,जित्{नपुं;1;एक},జయించును,
659,6.1,(च),च{अव्य},మరియు,
660,7.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
661,8.1,.,-,,
662,1.1,शोफ-,शोफ,"శోఫ, వాపు",
663,1.2,उदर-,उदर,ఉదర వ్యాధులు,
664,1.3,अर्श-,अर्श,"అర్శస్సు,మొలలు",
665,1.4,ग्रहणी-,ग्रहणी,గ్రహణీ ,
666,1.5,दोष-,दोष,దోషము ,
667,1.6,मूत्र-,मूत्र,మూత్ర,
668,1.7,ग्रह-,ग्रह,గ్రహము/కృఛ్రము,
669,1.8,अ-,अ,అ,
670,1.9,रुचीः,रुचि{स्त्री;2;बहु},రుచి,
671,2.1,प्लीह-,प्लीहन्,ప్లీహ రోగాలు,
672,2.2,गुल्म-,गुल्म,గుల్మ రోగము,
673,2.3,घृत-,घृत,ఘృత( అధిక ఘృత పానముచే కలుగు),
674,2.4,व्यापत्-,-व्यापत्,వ్యాపత్తులు,
675,2.5,गर-,गर,గర(కృతృిమ) విషము,
676,2.6,पाण्डु-,पाण्डु,పాండు ,
677,2.7,आमयान्,आमय{पुं;2;बहु},రోగములను,
678,3.1,(च),च{अव्य},మరియు,
679,4.1,जयेत्,जि1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},జయించును,
680,5.1,.,-,,
681,1.1,तद्वत्,तद्{अव्य;वत्},అదే విధముగా(తక్రము వలెనే),
682,10.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
683,11.1,.,-,,
684,2.1,मस्तु,मस्तु{नपुं;1;एक},పెరుగు మీది తేట,
685,3.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
686,4.1,(मस्तु),मस्तु{नपुं;1;एक},పెరుగు మీది తేట,
687,5.1,सरम्,सर{नपुं;1;एक},సరము,
688,6.1,स्रोतः-,स्रोतस्,స్రోతో,
689,6.2,शोधि,शोधिन्{नपुं;1;एक},శోధనము,
690,7.1,विष्ठम्भ-,विष्ठम्भ,విష్టంభనము,
691,7.2,जित्,जित्{नपुं;1;एक},జయించును(వాతానులోమనము కలిగించును),
692,8.1,लघु,लघु{नपुं;1;एक},లఘువు,
693,9.1,(च),च{अव्य},మరియు,
694,1.1,नवनीतम्,नवनीत{नपुं;1;एक},వెన్న,
695,10.1,.,-,,
696,2.1,नवम्,नव{नपुं;1;एक},అప్పుడే చేసిన,
697,3.1,वृष्यम्,वृष्य{नपुं;1;एक(वृष्1;यत्;भ्वादिः)},"వృష్యము, శుక్ర వృద్ధికరము",
698,4.1,शीतम्,शीत{नपुं;1;एक},"శీత వీర్యము,",
699,5.1,वर्ण-,वर्ण,వర్ణము(మేని ఛాయ),
700,5.2,बल-,बल,బలము,
701,5.3,अग्नि-,अग्नि,అగ్ని,
702,5.4,कृत्,कृत्{नपुं;1;एक},కృతము,
703,6.1,सङ्ग्राहि,सङ्ग्राहिन्{नपुं;1;एक},మలమును గట్టి పరుచును,
704,7.1,वात-,वात(वा1;क्त;अदादिः),వాత,
705,7.2,पित्त-,पित्त,పిత్త,
706,7.3,असृक्-,असृज्,రక్త,
707,7.4,क्षय-,क्षय,క్షయ,
708,7.5,अर्श-,अर्श,"అర్శస్సు,మొలలు",
709,7.6,अर्दित-,अर्दित,అర్దిత వాతము,
710,7.7,कास-,कास,దగ్గును,
711,7.8,जित्,जित्{नपुं;1;एक},జయించును,
712,8.1,(च),च{अव्य},మరియు,
713,9.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
714,1.1,क्षीर-,क्षीर,పాల నుండి,
715,1.2,उद्भवम्,उद्भव{नपुं;1;एक},తీసిన,
716,2.1,(नवनीतम्),नवनीत{नपुं;1;एक},వెన్న,
717,3.1,तु,तु{अव्य},,
718,4.1,सङ्ग्राहि,सङ्ग्राहिन्{नपुं;1;एक},మలమును గట్టి పరుచును,
719,5.1,रक्त-,रक्त,రక్త,
720,5.2,पित्त-,पित्त,పిత్త,
721,5.3,अक्षि-,अक्षि,కంటి,
722,5.4,रोग-,रोग,రోగములను,
723,5.5,जित्,जित्{नपुं;1;एक},జయించును,
724,6.1,(च),च{अव्य},మరియు,
725,7.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
726,8.1,.,-,,
727,1.1,(घृतम्),घृत{नपुं;1;एक},ఘృతము,
728,10.1,स्नेहानाम्,स्नेह{नपुं;6;बहु},స్నేహనమునకు,
729,11.1,उत्तमम्,उत्तम{नपुं;1;एक},ఉత్తమము,
730,12.1,शीतम्,शीत{नपुं;1;एक},శీత వీర్యము,
731,13.1,वयसः,वयस्{नपुं;6;एक},వయః,
732,14.1,स्थापनम्,स्थापन{नपुं;1;एक},స్థాపనము,
733,15.1,परम्,परम्{अव्य},శ్రేష్ఠము,
734,16.1,(च),च{अव्य},మరియు,
735,17.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
736,18.1,.,-,,
737,2.1,शस्तम्,शस्त{नपुं;1;एक(शस्1;क्त;भ्वादिः)},"మంచిది,హితకరము",
738,3.1,धी-,धी,"ధీ,బుద్ధి,గ్రహణ శక్తి",
739,3.2,स्मृति-,स्मृति,"స్మృతి, ధారణా శక్తి",
740,3.3,मेधा-,मेधा,మేధా,
741,3.4,अग्नि-,अग्नि,అగ్ని,
742,3.5,बल-,बल,బలము,
743,3.6,आयुः-,आयुस्,ఆయుష్షు,
744,3.7,शुक्र-,शुक्र,శుక్రము,
745,3.8,चक्षुषाम्,चक्षुस्{नपुं;6;बहु},కళ్ళు ,
746,4.1,बाल-,बाल,పిల్లలు,
747,4.2,वृद्ध-,वृद्ध,వృద్ధులు,
748,4.3,प्रजा-,प्रजा,సంతతి,
749,4.4,कान्ति-,कान्ति,శరీర కాంతి,
750,4.5,सौकुमार्य-,सौकुमार्य,సుకుమారత్వము,
751,4.6,स्वर-,स्वर,మంచి కంఠ స్వరము,
752,4.7,अर्थिनाम्,अर्थिन्{पुं;6;बहु},"అర్థించు, కోరుకొను వారికి",
753,5.1,क्षत-,क्षत,క్షత-,
754,5.2,क्षीण-,क्षीण(क्षि1;क्त;भ्वादिः),క్షీణము,
755,5.3,परीसर्प-,परीसर्प,విసర్పము,
756,5.4,शस्त्र-,शस्त्र,శస్త్రము,
757,5.5,अग्नि-,अग्नि,అగ్నిచే,
758,5.6,ग्लपित-,ग्लपित,పీడిత,
759,5.7,आत्मनाम्,आत्मन्{पुं;6;बहु},శరీరునికి,
760,6.1,(च),च{अव्य},మరియు,
761,7.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
762,8.1,(तत्),तत्{सर्व;नपुं;1;एक},దాని,
763,9.1,वात-,वात(वा1;क्त;अदादिः),వాత,
764,9.2,पित्त-,पित्त,పిత్త,
765,9.3,विष-,विष,విష,
766,9.4,उन्माद-,उन्माद(उत्_मद्2;घञ्;दिवादिः),ఉన్మాద,
767,9.5,शोष-,शोष,శోష(రాజ యక్ష్మ),
768,9.6,अ-,अ,అ,
769,9.7,लक्ष्मी-,लक्ष्मी,లక్ష్మీ,
770,9.8,ज्वर-,ज्वर,జీర్ణ జ్వరము,
771,9.9,अपहम्,अपह{नपुं;1;एक},నశింపజేయునది,
772,1.1,सहस्र-,सहस्र,"వెయ్యి, అనేక విధముల",
773,1.2,वीर्यम्,वीर्य{नपुं;1;एक},శక్తియుక్తం,
774,2.1,(भूत्वा),अस्2{अव्य;क्त्वा;अदादिः},,
775,3.1,विधिभिः,विधि{पुं;3;बहु},ప్రయోగ విధులు,
776,4.1,(संस्कृतम्),संस्कृत{नपुं;1;एक},సంస్కరించబడినది,
777,5.1,घृतम्,घृत{नपुं;1;एक},"నెయ్యి, ఘృతము",
778,6.1,कर्म-,कर्मन्,"కర్మ, కార్యము",
779,6.2,सहस्र-,सहस्र,"వెయ్యి, అనేక విధముల",
780,6.3,कृत्,कृत्{नपुं;1;एक},"కృతము,చేయును",
781,7.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
782,8.1,.,-,,
783,1.1,मद-,मद,మద,
784,1.2,अपस्मार-,अपस्मार,అపస్మార,
785,1.3,मूर्छाय-,-मूर्छाय,మూర్ఛ,
786,1.4,शिरः-,शिरस्,శిర,
787,1.5,कर्ण-,कर्ण,"కర్ణ,చెవి",
788,1.6,अक्षि-,अक्षि,"అక్షి,కన్ను",
789,1.7,योनि-,योनि,యోనిలలో,
790,1.8,जान्,ज{पुं;2;बहु},జనించిన,
791,2.1,पुराणम्,पुराण{नपुं;1;एक},పాత(పది సంవత్సరముల కిందటిది),
792,3.1,(घृतम्),घृत{नपुं;1;एक},నెయ్యి,
793,4.1,जयति,जि1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},జయించును,
